customer_id,transaction_date,category,amount_inr,type,description
C000010,2024-02-23 14:56:00,discretionary_restaurant,611,debit,Discretionary Restaurant
C000010,2024-02-24 11:00:00,savings_deposit,19230,credit,Savings deposit
C000010,2024-02-24 21:35:00,discretionary_entertainment,3176,debit,Discretionary Entertainment
C000010,2024-02-26 13:28:00,discretionary_shopping,8837,debit,Discretionary Shopping
C000010,2024-02-26 18:08:00,discretionary_entertainment,525,debit,Discretionary Entertainment
C000010,2024-02-27 10:44:00,discretionary_restaurant,1268,debit,Discretionary Restaurant
C000010,2024-02-27 18:48:00,discretionary_shopping,3131,debit,Discretionary Shopping
C000010,2024-02-28 09:52:00,discretionary_restaurant,2213,debit,Discretionary Restaurant
C000010,2024-02-28 17:43:00,discretionary_shopping,7722,debit,Discretionary Shopping
C000010,2024-02-29 09:00:00,salary,111249,credit,Salary credit
C000010,2024-03-01 12:16:00,discretionary_restaurant,1164,debit,Discretionary Restaurant
C000010,2024-03-01 14:00:00,atm_withdrawal,18532,debit,ATM withdrawal
C000010,2024-03-02 11:31:00,upi_lending_app,12815,debit,UPI to ZestMoney
C000010,2024-03-03 08:30:00,discretionary_entertainment,1591,debit,Discretionary Entertainment
C000010,2024-03-04 16:03:00,discretionary_shopping,1853,debit,Discretionary Shopping
C000010,2024-03-05 14:00:00,atm_withdrawal,5828,debit,ATM withdrawal
C000010,2024-03-05 14:54:00,discretionary_restaurant,1046,debit,Discretionary Restaurant
C000010,2024-03-06 14:00:00,atm_withdrawal,7566,debit,ATM withdrawal
C000010,2024-03-06 14:50:00,discretionary_restaurant,797,debit,Discretionary Restaurant
C000010,2024-03-08 10:00:00,utility_water,542,debit,Utility Water payment
C000010,2024-03-08 10:00:00,utility_phone,1961,debit,Utility Phone payment
C000010,2024-03-10 19:31:00,discretionary_restaurant,1764,debit,Discretionary Restaurant
C000010,2024-03-11 22:00:00,atm_withdrawal,16186,debit,ATM withdrawal
C000010,2024-03-11 22:15:00,discretionary_shopping,8715,debit,Discretionary Shopping
C000010,2024-03-12 10:00:00,utility_electricity,7518,debit,Utility Electricity payment
C000010,2024-03-12 11:00:00,savings_deposit,18098,credit,Savings deposit
C000010,2024-03-12 17:42:00,discretionary_shopping,14144,debit,Discretionary Shopping
C000010,2024-03-13 17:00:00,atm_withdrawal,6333,debit,ATM withdrawal
C000010,2024-03-14 13:57:00,upi_lending_app,21084,debit,UPI to ZestMoney
C000010,2024-03-15 10:00:00,atm_withdrawal,4937,debit,ATM withdrawal
C000010,2024-03-15 11:00:00,savings_deposit,7406,credit,Savings deposit
C000010,2024-03-15 22:15:00,discretionary_entertainment,3528,debit,Discretionary Entertainment
C000010,2024-03-17 21:00:00,atm_withdrawal,13114,debit,ATM withdrawal
C000010,2024-03-18 07:00:00,atm_withdrawal,21021,debit,ATM withdrawal
C000010,2024-03-18 11:00:00,savings_deposit,12256,credit,Savings deposit
C000010,2024-03-19 18:41:00,discretionary_entertainment,4253,debit,Discretionary Entertainment
C000010,2024-03-20 11:52:00,discretionary_restaurant,1359,debit,Discretionary Restaurant
C000010,2024-03-20 18:00:00,atm_withdrawal,11912,debit,ATM withdrawal
C000010,2024-03-22 11:45:00,discretionary_entertainment,3641,debit,Discretionary Entertainment
C000010,2024-03-23 14:47:00,discretionary_entertainment,2599,debit,Discretionary Entertainment
C000010,2024-03-24 18:12:00,discretionary_restaurant,1913,debit,Discretionary Restaurant
C000010,2024-03-28 13:44:00,discretionary_entertainment,3756,debit,Discretionary Entertainment
C000010,2024-03-28 21:50:00,discretionary_restaurant,1290,debit,Discretionary Restaurant
C000010,2024-03-29 09:00:00,salary,111249,credit,Salary credit
C000010,2024-04-01 12:00:00,atm_withdrawal,7339,debit,ATM withdrawal
C000010,2024-04-01 15:00:00,atm_withdrawal,24325,debit,ATM withdrawal
C000010,2024-04-02 15:22:00,discretionary_restaurant,2497,debit,Discretionary Restaurant
C000010,2024-04-02 20:00:00,atm_withdrawal,12646,debit,ATM withdrawal
C000010,2024-04-04 13:05:00,discretionary_entertainment,2168,debit,Discretionary Entertainment
C000010,2024-04-05 06:00:00,atm_withdrawal,4656,debit,ATM withdrawal
C000010,2024-04-05 10:00:00,utility_water,1201,debit,Utility Water payment
C000010,2024-04-06 15:40:00,upi_lending_app,4045,debit,UPI to Amazon Pay Later
C000010,2024-04-07 10:00:00,utility_phone,886,debit,Utility Phone payment
C000010,2024-04-07 16:28:00,upi_lending_app,16611,debit,UPI to Amazon Pay Later
C000010,2024-04-08 10:02:00,discretionary_restaurant,2126,debit,Discretionary Restaurant
C000010,2024-04-08 18:00:00,atm_withdrawal,4922,debit,ATM withdrawal
C000010,2024-04-09 10:45:00,discretionary_restaurant,2113,debit,Discretionary Restaurant
C000010,2024-04-09 18:38:00,upi_lending_app,3956,debit,UPI to Amazon Pay Later
C000010,2024-04-10 16:00:00,atm_withdrawal,3819,debit,ATM withdrawal
C000010,2024-04-10 21:00:00,atm_withdrawal,16167,debit,ATM withdrawal
C000010,2024-04-12 09:00:00,atm_withdrawal,12601,debit,ATM withdrawal
C000010,2024-04-13 14:00:00,atm_withdrawal,7833,debit,ATM withdrawal
C000010,2024-04-13 18:00:00,atm_withdrawal,11336,debit,ATM withdrawal
C000010,2024-04-14 09:57:00,discretionary_restaurant,2227,debit,Discretionary Restaurant
C000010,2024-04-14 22:04:00,discretionary_shopping,5033,debit,Discretionary Shopping
C000010,2024-04-15 10:00:00,utility_electricity,7385,debit,Utility Electricity payment
C000010,2024-04-15 15:07:00,discretionary_entertainment,1712,debit,Discretionary Entertainment
C000010,2024-04-15 21:00:00,atm_withdrawal,16878,debit,ATM withdrawal
C000010,2024-04-17 20:36:00,discretionary_shopping,3958,debit,Discretionary Shopping
C000010,2024-04-18 11:00:00,savings_deposit,13198,credit,Savings deposit
C000010,2024-04-19 22:42:00,discretionary_entertainment,2239,debit,Discretionary Entertainment
C000010,2024-04-20 10:00:00,atm_withdrawal,13765,debit,ATM withdrawal
C000010,2024-04-20 18:00:00,atm_withdrawal,5032,debit,ATM withdrawal
C000010,2024-04-21 10:00:00,atm_withdrawal,5951,debit,ATM withdrawal
C000010,2024-04-21 14:00:00,atm_withdrawal,21470,debit,ATM withdrawal
C000010,2024-04-22 06:00:00,atm_withdrawal,12794,debit,ATM withdrawal
C000010,2024-04-22 09:00:00,atm_withdrawal,12769,debit,ATM withdrawal
C000010,2024-04-22 09:00:00,atm_withdrawal,14916,debit,ATM withdrawal
C000010,2024-04-22 09:00:00,atm_withdrawal,14040,debit,ATM withdrawal
C000010,2024-04-24 08:00:00,atm_withdrawal,19929,debit,ATM withdrawal
C000010,2024-04-24 10:00:00,atm_withdrawal,8926,debit,ATM withdrawal
C000010,2024-04-24 15:00:00,atm_withdrawal,24444,debit,ATM withdrawal
C000010,2024-04-24 16:52:00,discretionary_entertainment,2734,debit,Discretionary Entertainment
C000010,2024-04-25 15:51:00,upi_lending_app,21115,debit,UPI to Simpl
C000010,2024-04-28 07:00:00,atm_withdrawal,23090,debit,ATM withdrawal
C000010,2024-04-28 12:11:00,discretionary_entertainment,1878,debit,Discretionary Entertainment
C000010,2024-04-30 09:00:00,salary,111249,credit,Salary credit
C000010,2024-05-01 09:00:00,atm_withdrawal,7442,debit,ATM withdrawal
C000010,2024-05-01 09:47:00,discretionary_restaurant,2909,debit,Discretionary Restaurant
C000010,2024-05-02 21:00:00,atm_withdrawal,15096,debit,ATM withdrawal
C000010,2024-05-03 10:08:00,discretionary_shopping,1227,debit,Discretionary Shopping
C000010,2024-05-03 12:29:00,discretionary_restaurant,1991,debit,Discretionary Restaurant
C000010,2024-05-03 15:00:00,atm_withdrawal,17185,debit,ATM withdrawal
C000010,2024-05-03 22:02:00,discretionary_restaurant,2302,debit,Discretionary Restaurant
C000010,2024-05-03 22:51:00,discretionary_restaurant,2156,debit,Discretionary Restaurant
C000010,2024-05-04 08:10:00,discretionary_entertainment,4408,debit,Discretionary Entertainment
C000010,2024-05-04 15:42:00,discretionary_restaurant,2528,debit,Discretionary Restaurant
C000010,2024-05-04 16:27:00,discretionary_restaurant,1891,debit,Discretionary Restaurant
C000010,2024-05-05 20:00:00,atm_withdrawal,17894,debit,ATM withdrawal
C000010,2024-05-05 21:00:00,atm_withdrawal,15824,debit,ATM withdrawal
C000010,2024-05-07 09:52:00,discretionary_shopping,1260,debit,Discretionary Shopping
C000010,2024-05-07 10:00:00,utility_electricity,7621,debit,Utility Electricity payment
C000010,2024-05-07 10:05:00,discretionary_entertainment,2624,debit,Discretionary Entertainment
C000010,2024-05-07 15:41:00,discretionary_shopping,3378,debit,Discretionary Shopping
C000010,2024-05-10 10:08:00,discretionary_restaurant,1430,debit,Discretionary Restaurant
C000010,2024-05-10 17:03:00,discretionary_restaurant,2456,debit,Discretionary Restaurant
C000010,2024-05-10 17:52:00,discretionary_shopping,11104,debit,Discretionary Shopping
C000010,2024-05-10 18:00:00,atm_withdrawal,3668,debit,ATM withdrawal
C000010,2024-05-11 06:00:00,atm_withdrawal,5364,debit,ATM withdrawal
C000010,2024-05-11 22:55:00,discretionary_entertainment,2033,debit,Discretionary Entertainment
C000010,2024-05-12 19:43:00,discretionary_shopping,12309,debit,Discretionary Shopping
C000010,2024-05-13 08:05:00,discretionary_entertainment,3909,debit,Discretionary Entertainment
C000010,2024-05-13 10:00:00,utility_water,1314,debit,Utility Water payment
C000010,2024-05-14 23:00:00,atm_withdrawal,8255,debit,ATM withdrawal
C000010,2024-05-15 10:00:00,utility_phone,1789,debit,Utility Phone payment
C000010,2024-05-15 10:50:00,discretionary_restaurant,946,debit,Discretionary Restaurant
C000010,2024-05-15 11:00:00,savings_deposit,12349,credit,Savings deposit
C000010,2024-05-16 06:00:00,atm_withdrawal,16729,debit,ATM withdrawal
C000010,2024-05-16 22:00:00,atm_withdrawal,21367,debit,ATM withdrawal
C000010,2024-05-18 08:00:00,discretionary_entertainment,3735,debit,Discretionary Entertainment
C000010,2024-05-19 09:49:00,discretionary_restaurant,2262,debit,Discretionary Restaurant
C000010,2024-05-19 13:00:00,atm_withdrawal,8597,debit,ATM withdrawal
C000010,2024-05-20 23:00:00,atm_withdrawal,11528,debit,ATM withdrawal
C000010,2024-05-21 19:00:00,atm_withdrawal,15621,debit,ATM withdrawal
C000010,2024-05-22 14:51:00,discretionary_shopping,5958,debit,Discretionary Shopping
C000010,2024-05-23 11:54:00,discretionary_shopping,1439,debit,Discretionary Shopping
C000010,2024-05-23 12:20:00,discretionary_entertainment,4227,debit,Discretionary Entertainment
C000010,2024-05-23 14:55:00,discretionary_shopping,11776,debit,Discretionary Shopping
C000010,2024-05-24 17:46:00,discretionary_shopping,8974,debit,Discretionary Shopping
C000010,2024-05-24 21:00:00,atm_withdrawal,9599,debit,ATM withdrawal
C000010,2024-05-25 18:28:00,discretionary_entertainment,2671,debit,Discretionary Entertainment
C000010,2024-05-27 11:33:00,discretionary_restaurant,1951,debit,Discretionary Restaurant
C000010,2024-05-27 12:22:00,discretionary_restaurant,1243,debit,Discretionary Restaurant
C000010,2024-05-28 18:06:00,discretionary_entertainment,4053,debit,Discretionary Entertainment
C000010,2024-05-28 21:00:00,atm_withdrawal,20961,debit,ATM withdrawal
C000010,2024-05-31 09:00:00,salary,111249,credit,Salary credit
C000010,2024-06-01 10:18:00,discretionary_restaurant,987,debit,Discretionary Restaurant
C000010,2024-06-01 13:56:00,discretionary_entertainment,2636,debit,Discretionary Entertainment
C000010,2024-06-01 16:09:00,upi_lending_app,24515,debit,UPI to MoneyTap
C000010,2024-06-02 22:00:00,atm_withdrawal,5454,debit,ATM withdrawal
C000010,2024-06-03 14:00:00,atm_withdrawal,14203,debit,ATM withdrawal
C000010,2024-06-04 09:00:00,atm_withdrawal,20431,debit,ATM withdrawal
C000010,2024-06-04 17:14:00,discretionary_shopping,2977,debit,Discretionary Shopping
C000010,2024-06-04 20:26:00,discretionary_restaurant,2222,debit,Discretionary Restaurant
C000010,2024-06-05 22:00:00,atm_withdrawal,21801,debit,ATM withdrawal
C000010,2024-06-06 09:00:00,atm_withdrawal,8730,debit,ATM withdrawal
C000010,2024-06-07 10:38:00,discretionary_restaurant,2215,debit,Discretionary Restaurant
C000010,2024-06-08 11:35:00,discretionary_entertainment,885,debit,Discretionary Entertainment
C000010,2024-06-08 21:00:00,atm_withdrawal,10448,debit,ATM withdrawal
C000010,2024-06-10 22:00:00,atm_withdrawal,7611,debit,ATM withdrawal
C000010,2024-06-11 17:00:00,atm_withdrawal,3529,debit,ATM withdrawal
C000010,2024-06-12 10:00:00,utility_water,1154,debit,Utility Water payment
C000010,2024-06-12 10:00:00,utility_phone,739,debit,Utility Phone payment
C000010,2024-06-12 11:00:00,atm_withdrawal,11572,debit,ATM withdrawal
C000010,2024-06-12 18:10:00,discretionary_entertainment,1931,debit,Discretionary Entertainment
C000010,2024-06-14 06:00:00,atm_withdrawal,10038,debit,ATM withdrawal
C000010,2024-06-14 11:00:00,savings_deposit,7384,credit,Savings deposit
C000010,2024-06-14 11:00:00,savings_deposit,3215,credit,Savings deposit
C000010,2024-06-14 20:00:00,atm_withdrawal,18913,debit,ATM withdrawal
C000010,2024-06-15 10:00:00,utility_electricity,4194,debit,Utility Electricity payment
C000010,2024-06-15 10:56:00,discretionary_restaurant,1401,debit,Discretionary Restaurant
C000010,2024-06-15 11:00:00,savings_deposit,4014,credit,Savings deposit
C000010,2024-06-15 20:00:00,atm_withdrawal,5634,debit,ATM withdrawal
C000010,2024-06-16 09:00:00,atm_withdrawal,7055,debit,ATM withdrawal
C000010,2024-06-16 13:28:00,discretionary_restaurant,1150,debit,Discretionary Restaurant
C000010,2024-06-17 11:37:00,discretionary_restaurant,1589,debit,Discretionary Restaurant
C000010,2024-06-20 11:18:00,discretionary_restaurant,553,debit,Discretionary Restaurant
C000010,2024-06-20 21:53:00,discretionary_restaurant,2890,debit,Discretionary Restaurant
C000010,2024-06-21 13:00:00,atm_withdrawal,6967,debit,ATM withdrawal
C000010,2024-06-21 13:28:00,discretionary_restaurant,1986,debit,Discretionary Restaurant
C000010,2024-06-21 17:00:00,atm_withdrawal,12964,debit,ATM withdrawal
C000010,2024-06-22 09:00:00,atm_withdrawal,3652,debit,ATM withdrawal
C000010,2024-06-22 15:08:00,discretionary_restaurant,909,debit,Discretionary Restaurant
C000010,2024-06-23 19:00:00,atm_withdrawal,13817,debit,ATM withdrawal
C000010,2024-06-23 20:00:00,atm_withdrawal,18577,debit,ATM withdrawal
C000010,2024-06-24 19:24:00,discretionary_restaurant,1907,debit,Discretionary Restaurant
C000010,2024-06-25 22:00:00,atm_withdrawal,15818,debit,ATM withdrawal
C000010,2024-06-25 23:00:00,atm_withdrawal,10765,debit,ATM withdrawal
C000010,2024-06-26 09:21:00,discretionary_shopping,8055,debit,Discretionary Shopping
C000010,2024-06-26 13:00:00,atm_withdrawal,6521,debit,ATM withdrawal
C000010,2024-06-26 15:51:00,discretionary_restaurant,863,debit,Discretionary Restaurant
C000010,2024-06-26 17:04:00,upi_lending_app,12085,debit,UPI to PayTM Postpaid
C000010,2024-06-26 19:00:00,atm_withdrawal,15546,debit,ATM withdrawal
C000010,2024-06-27 10:00:00,atm_withdrawal,6029,debit,ATM withdrawal
C000010,2024-06-27 18:41:00,discretionary_restaurant,1675,debit,Discretionary Restaurant
C000010,2024-06-27 21:00:00,atm_withdrawal,13184,debit,ATM withdrawal
C000010,2024-06-27 21:57:00,discretionary_entertainment,4624,debit,Discretionary Entertainment
C000010,2024-06-28 09:00:00,salary,111249,credit,Salary credit
C000010,2024-06-28 12:00:00,atm_withdrawal,16388,debit,ATM withdrawal
C000011,2024-01-01 21:17:00,discretionary_restaurant,2361,debit,Discretionary Restaurant
C000011,2024-01-02 11:00:00,savings_deposit,6008,credit,Savings deposit
C000011,2024-01-03 07:00:00,atm_withdrawal,15922,debit,ATM withdrawal
C000011,2024-01-03 08:34:00,discretionary_restaurant,1570,debit,Discretionary Restaurant
C000011,2024-01-03 16:35:00,discretionary_restaurant,1478,debit,Discretionary Restaurant
C000011,2024-01-04 08:48:00,discretionary_entertainment,1521,debit,Discretionary Entertainment
C000011,2024-01-04 10:00:00,atm_withdrawal,15949,debit,ATM withdrawal
C000011,2024-01-04 12:00:00,atm_withdrawal,16923,debit,ATM withdrawal
C000011,2024-01-04 13:33:00,discretionary_shopping,10541,debit,Discretionary Shopping
C000011,2024-01-04 17:00:00,atm_withdrawal,20735,debit,ATM withdrawal
C000011,2024-01-05 09:00:00,atm_withdrawal,14172,debit,ATM withdrawal
C000011,2024-01-05 21:00:00,atm_withdrawal,9038,debit,ATM withdrawal
C000011,2024-01-05 22:00:00,atm_withdrawal,6165,debit,ATM withdrawal
C000011,2024-01-06 08:01:00,discretionary_restaurant,2411,debit,Discretionary Restaurant
C000011,2024-01-07 21:49:00,discretionary_shopping,6919,debit,Discretionary Shopping
C000011,2024-01-08 11:00:00,savings_deposit,7999,credit,Savings deposit
C000011,2024-01-08 13:19:00,discretionary_shopping,5661,debit,Discretionary Shopping
C000011,2024-01-09 10:00:00,utility_water,1364,debit,Utility Water payment
C000011,2024-01-09 11:53:00,discretionary_entertainment,2989,debit,Discretionary Entertainment
C000011,2024-01-09 18:32:00,discretionary_entertainment,3403,debit,Discretionary Entertainment
C000011,2024-01-10 07:00:00,atm_withdrawal,19130,debit,ATM withdrawal
C000011,2024-01-10 17:00:00,atm_withdrawal,11937,debit,ATM withdrawal
C000011,2024-01-11 10:00:00,utility_phone,1358,debit,Utility Phone payment
C000011,2024-01-11 11:51:00,discretionary_shopping,13218,debit,Discretionary Shopping
C000011,2024-01-13 16:47:00,discretionary_shopping,5057,debit,Discretionary Shopping
C000011,2024-01-13 19:46:00,discretionary_restaurant,716,debit,Discretionary Restaurant
C000011,2024-01-13 20:12:00,discretionary_restaurant,1435,debit,Discretionary Restaurant
C000011,2024-01-14 20:00:00,atm_withdrawal,24577,debit,ATM withdrawal
C000011,2024-01-15 08:00:00,atm_withdrawal,14101,debit,ATM withdrawal
C000011,2024-01-15 10:00:00,utility_electricity,7843,debit,Utility Electricity payment
C000011,2024-01-15 12:36:00,discretionary_entertainment,542,debit,Discretionary Entertainment
C000011,2024-01-15 18:13:00,discretionary_restaurant,2429,debit,Discretionary Restaurant
C000011,2024-01-15 19:22:00,discretionary_restaurant,2857,debit,Discretionary Restaurant
C000011,2024-01-16 07:00:00,atm_withdrawal,7139,debit,ATM withdrawal
C000011,2024-01-16 09:50:00,upi_lending_app,5657,debit,UPI to PhonePe Credit
C000011,2024-01-16 19:00:00,atm_withdrawal,7336,debit,ATM withdrawal
C000011,2024-01-16 20:00:00,atm_withdrawal,6239,debit,ATM withdrawal
C000011,2024-01-17 13:48:00,discretionary_restaurant,2803,debit,Discretionary Restaurant
C000011,2024-01-17 16:18:00,discretionary_restaurant,1075,debit,Discretionary Restaurant
C000011,2024-01-18 17:00:00,atm_withdrawal,5891,debit,ATM withdrawal
C000011,2024-01-19 17:45:00,discretionary_shopping,11284,debit,Discretionary Shopping
C000011,2024-01-19 18:08:00,discretionary_shopping,12703,debit,Discretionary Shopping
C000011,2024-01-19 21:00:00,atm_withdrawal,22855,debit,ATM withdrawal
C000011,2024-01-19 23:00:00,atm_withdrawal,19004,debit,ATM withdrawal
C000011,2024-01-20 19:00:00,atm_withdrawal,5615,debit,ATM withdrawal
C000011,2024-01-20 20:39:00,discretionary_restaurant,2870,debit,Discretionary Restaurant
C000011,2024-01-20 22:09:00,discretionary_restaurant,1854,debit,Discretionary Restaurant
C000011,2024-01-22 16:54:00,discretionary_shopping,10757,debit,Discretionary Shopping
C000011,2024-01-22 20:52:00,discretionary_shopping,12712,debit,Discretionary Shopping
C000011,2024-01-22 22:00:00,atm_withdrawal,15197,debit,ATM withdrawal
C000011,2024-01-23 16:55:00,discretionary_restaurant,1446,debit,Discretionary Restaurant
C000011,2024-01-23 22:00:00,atm_withdrawal,19338,debit,ATM withdrawal
C000011,2024-01-24 08:53:00,discretionary_entertainment,3555,debit,Discretionary Entertainment
C000011,2024-01-24 14:32:00,discretionary_entertainment,1404,debit,Discretionary Entertainment
C000011,2024-01-24 19:20:00,discretionary_restaurant,1609,debit,Discretionary Restaurant
C000011,2024-01-25 11:00:00,savings_deposit,18016,credit,Savings deposit
C000011,2024-01-25 18:00:00,atm_withdrawal,10640,debit,ATM withdrawal
C000011,2024-01-26 18:26:00,upi_lending_app,10999,debit,UPI to MoneyTap
C000011,2024-01-27 19:00:00,atm_withdrawal,4685,debit,ATM withdrawal
C000011,2024-01-31 09:00:00,salary,57577,credit,Salary credit
C000011,2024-02-01 07:00:00,atm_withdrawal,11765,debit,ATM withdrawal
C000011,2024-02-01 12:50:00,discretionary_entertainment,2185,debit,Discretionary Entertainment
C000011,2024-02-01 19:00:00,atm_withdrawal,22759,debit,ATM withdrawal
C000011,2024-02-02 12:00:00,atm_withdrawal,9851,debit,ATM withdrawal
C000011,2024-02-03 20:39:00,discretionary_restaurant,2921,debit,Discretionary Restaurant
C000011,2024-02-04 09:00:00,atm_withdrawal,19753,debit,ATM withdrawal
C000011,2024-02-04 14:00:00,atm_withdrawal,3986,debit,ATM withdrawal
C000011,2024-02-05 15:00:00,atm_withdrawal,15345,debit,ATM withdrawal
C000011,2024-02-05 19:00:00,atm_withdrawal,12623,debit,ATM withdrawal
C000011,2024-02-05 20:08:00,discretionary_restaurant,2267,debit,Discretionary Restaurant
C000011,2024-02-06 14:00:00,atm_withdrawal,4936,debit,ATM withdrawal
C000011,2024-02-06 15:00:00,atm_withdrawal,6719,debit,ATM withdrawal
C000011,2024-02-06 19:00:00,atm_withdrawal,2788,debit,ATM withdrawal
C000011,2024-02-08 06:00:00,atm_withdrawal,10819,debit,ATM withdrawal
C000011,2024-02-08 21:45:00,discretionary_entertainment,4139,debit,Discretionary Entertainment
C000011,2024-02-09 18:00:00,atm_withdrawal,5963,debit,ATM withdrawal
C000011,2024-02-11 10:00:00,utility_electricity,2366,debit,Utility Electricity payment
C000011,2024-02-11 20:00:00,atm_withdrawal,20124,debit,ATM withdrawal
C000011,2024-02-11 20:24:00,discretionary_restaurant,2146,debit,Discretionary Restaurant
C000011,2024-02-13 09:00:00,atm_withdrawal,12487,debit,ATM withdrawal
C000011,2024-02-13 13:34:00,discretionary_restaurant,387,debit,Discretionary Restaurant
C000011,2024-02-13 14:00:00,atm_withdrawal,4982,debit,ATM withdrawal
C000011,2024-02-13 17:02:00,discretionary_shopping,9052,debit,Discretionary Shopping
C000011,2024-02-14 08:00:00,atm_withdrawal,17865,debit,ATM withdrawal
C000011,2024-02-14 10:00:00,utility_water,1285,debit,Utility Water payment
C000011,2024-02-14 10:00:00,utility_phone,1134,debit,Utility Phone payment
C000011,2024-02-15 10:54:00,upi_lending_app,7666,debit,UPI to MobiKwik Postpaid
C000011,2024-02-17 22:00:00,atm_withdrawal,14617,debit,ATM withdrawal
C000011,2024-02-17 22:01:00,discretionary_entertainment,1485,debit,Discretionary Entertainment
C000011,2024-02-19 11:00:00,savings_deposit,15885,credit,Savings deposit
C000011,2024-02-19 11:00:00,savings_deposit,16802,credit,Savings deposit
C000011,2024-02-19 16:12:00,discretionary_entertainment,4398,debit,Discretionary Entertainment
C000011,2024-02-19 19:06:00,upi_lending_app,19176,debit,UPI to Lazypay
C000011,2024-02-20 14:24:00,discretionary_restaurant,1153,debit,Discretionary Restaurant
C000011,2024-02-20 16:00:00,atm_withdrawal,7946,debit,ATM withdrawal
C000011,2024-02-20 16:36:00,discretionary_entertainment,933,debit,Discretionary Entertainment
C000011,2024-02-21 09:55:00,discretionary_restaurant,878,debit,Discretionary Restaurant
C000011,2024-02-21 15:48:00,discretionary_restaurant,2042,debit,Discretionary Restaurant
C000011,2024-02-21 16:05:00,discretionary_entertainment,2076,debit,Discretionary Entertainment
C000011,2024-02-21 21:08:00,upi_lending_app,14328,debit,UPI to ZestMoney
C000011,2024-02-22 11:00:00,atm_withdrawal,3930,debit,ATM withdrawal
C000011,2024-02-22 15:09:00,discretionary_restaurant,1532,debit,Discretionary Restaurant
C000011,2024-02-22 22:28:00,discretionary_restaurant,1336,debit,Discretionary Restaurant
C000011,2024-02-22 22:34:00,discretionary_entertainment,1972,debit,Discretionary Entertainment
C000011,2024-02-23 08:36:00,discretionary_restaurant,2780,debit,Discretionary Restaurant
C000011,2024-02-25 13:00:00,atm_withdrawal,18153,debit,ATM withdrawal
C000011,2024-02-25 19:19:00,discretionary_entertainment,1514,debit,Discretionary Entertainment
C000011,2024-02-26 11:23:00,upi_lending_app,6511,debit,UPI to MobiKwik Postpaid
C000011,2024-02-26 16:38:00,discretionary_shopping,6249,debit,Discretionary Shopping
C000011,2024-02-27 19:53:00,discretionary_restaurant,2680,debit,Discretionary Restaurant
C000011,2024-02-28 22:00:00,atm_withdrawal,12399,debit,ATM withdrawal
C000011,2024-02-28 22:01:00,discretionary_shopping,6569,debit,Discretionary Shopping
C000011,2024-02-29 09:00:00,salary,57577,credit,Salary credit
C000011,2024-03-01 11:00:00,atm_withdrawal,15538,debit,ATM withdrawal
C000011,2024-03-01 12:47:00,upi_lending_app,10212,debit,UPI to MoneyTap
C000011,2024-03-01 20:00:00,atm_withdrawal,24028,debit,ATM withdrawal
C000011,2024-03-01 21:00:00,atm_withdrawal,2140,debit,ATM withdrawal
C000011,2024-03-02 10:47:00,discretionary_entertainment,4875,debit,Discretionary Entertainment
C000011,2024-03-02 22:58:00,discretionary_restaurant,2175,debit,Discretionary Restaurant
C000011,2024-03-04 17:00:00,atm_withdrawal,14333,debit,ATM withdrawal
C000011,2024-03-07 10:00:00,utility_phone,2490,debit,Utility Phone payment
C000011,2024-03-07 15:38:00,discretionary_shopping,6381,debit,Discretionary Shopping
C000011,2024-03-07 17:53:00,discretionary_restaurant,2290,debit,Discretionary Restaurant
C000011,2024-03-08 18:20:00,discretionary_shopping,6597,debit,Discretionary Shopping
C000011,2024-03-09 11:00:00,savings_deposit,18181,credit,Savings deposit
C000011,2024-03-09 17:16:00,discretionary_restaurant,2985,debit,Discretionary Restaurant
C000011,2024-03-12 10:00:00,utility_electricity,2008,debit,Utility Electricity payment
C000011,2024-03-12 15:11:00,upi_lending_app,5088,debit,UPI to MoneyTap
C000011,2024-03-13 11:00:00,savings_deposit,3205,credit,Savings deposit
C000011,2024-03-13 13:53:00,discretionary_restaurant,2789,debit,Discretionary Restaurant
C000011,2024-03-13 19:07:00,discretionary_entertainment,1644,debit,Discretionary Entertainment
C000011,2024-03-15 10:00:00,utility_water,892,debit,Utility Water payment
C000011,2024-03-15 14:59:00,upi_lending_app,15567,debit,UPI to Lazypay
C000011,2024-03-18 08:00:00,atm_withdrawal,23269,debit,ATM withdrawal
C000011,2024-03-18 21:00:00,atm_withdrawal,14870,debit,ATM withdrawal
C000011,2024-03-19 09:19:00,discretionary_entertainment,1234,debit,Discretionary Entertainment
C000011,2024-03-20 16:51:00,discretionary_shopping,6215,debit,Discretionary Shopping
C000011,2024-03-21 08:00:00,atm_withdrawal,19650,debit,ATM withdrawal
C000011,2024-03-22 13:40:00,discretionary_shopping,5282,debit,Discretionary Shopping
C000011,2024-03-22 20:22:00,upi_lending_app,3948,debit,UPI to Lazypay
C000011,2024-03-23 10:00:00,atm_withdrawal,23182,debit,ATM withdrawal
C000011,2024-03-24 16:17:00,discretionary_entertainment,4038,debit,Discretionary Entertainment
C000011,2024-03-25 19:28:00,discretionary_shopping,5473,debit,Discretionary Shopping
C000011,2024-03-27 11:00:00,savings_deposit,9246,credit,Savings deposit
C000011,2024-03-29 09:00:00,salary,57577,credit,Salary credit
C000011,2024-04-01 15:27:00,discretionary_shopping,14239,debit,Discretionary Shopping
C000011,2024-04-01 17:51:00,discretionary_shopping,11261,debit,Discretionary Shopping
